CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL,C3_COUNT_WOMEN+,SYMBOL,C10_RATE_TOTAL,SYMBOL,C11_RATE_MEN+,SYMBOL,C12_RATE_WOMEN+,SYMBOL
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,10,0 to 4 years,,5550,,2825,,2720,,4.5,,4.6,,4.4,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,11,5 to 9 years,,5965,,3135,,2830,,4.8,,5.1,,4.5,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,12,10 to 14 years,,6145,,3140,,3005,,5,,5.2,,4.8,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,13,15 to 64 years,,78555,,39235,,39320,,63.7,,64.4,,63.1,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,14,15 to 19 years,,6125,,3145,,2980,,5,,5.2,,4.8,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,15,20 to 24 years,,7975,,4235,,3740,,6.5,,7,,6,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,16,25 to 29 years,,8735,,4490,,4240,,7.1,,7.4,,6.8,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,17,30 to 34 years,,7780,,3970,,3810,,6.3,,6.5,,6.1,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,18,35 to 39 years,,7280,,3640,,3640,,5.9,,6,,5.8,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,19,40 to 44 years,,6740,,3295,,3445,,5.5,,5.4,,5.5,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,20,45 to 49 years,,7085,,3475,,3615,,5.7,,5.7,,5.8,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,21,50 to 54 years,,7815,,3790,,4025,,6.3,,6.2,,6.5,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,22,55 to 59 years,,9235,,4480,,4755,,7.5,,7.4,,7.6,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,23,60 to 64 years,,9780,,4720,,5065,,7.9,,7.7,,8.1,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,24,65 years and over,,27045,,12580,,14465,,21.9,,20.7,,23.2,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,25,65 to 69 years,,8450,,4155,,4295,,6.9,,6.8,,6.9,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,26,70 to 74 years,,7235,,3495,,3740,,5.9,,5.7,,6,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,27,75 to 79 years,,4615,,2170,,2445,,3.7,,3.6,,3.9,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,28,80 to 84 years,,3230,,1400,,1830,,2.6,,2.3,,2.9,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,29,85 years and over,,3520,,1355,,2165,,2.9,,2.2,,3.5,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,30,85 to 89 years,,2135,,905,,1230,,1.7,,1.5,,2,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,31,90 to 94 years,,1070,,375,,695,,0.9,,0.6,,1.1,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,32,95 to 99 years,,280,,70,,210,,0.2,,0.1,,0.3,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,33,100 years and over,,25,,0,,25,,0,,0,,0,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,39,Average age of the population,,43.8,,42.7,,44.8,,43.8,,42.7,,44.8,
2021,2021S0503595,595,Census metropolitan area,Thunder Bay,3.3,5.7,0,40,Median age of the population,,44.4,,42.8,,46,,44.4,,42.8,,46,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,9,0 to 14 years,,2290,,1180,,1120,,15.3,,15.9,,14.9,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,10,0 to 4 years,,695,,355,,340,,4.6,,4.8,,4.5,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,11,5 to 9 years,,770,,395,,375,,5.1,,5.3,,5,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,12,10 to 14 years,,825,,430,,395,,5.5,,5.8,,5.2,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,13,15 to 64 years,,9495,,4760,,4730,,63.4,,64,,62.8,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,14,15 to 19 years,,745,,380,,365,,5,,5.1,,4.8,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,15,20 to 24 years,,790,,410,,375,,5.3,,5.5,,5,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,16,25 to 29 years,,960,,505,,450,,6.4,,6.8,,6,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,17,30 to 34 years,,1000,,500,,495,,6.7,,6.7,,6.6,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,18,35 to 39 years,,890,,445,,455,,5.9,,6,,6,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,19,40 to 44 years,,915,,460,,455,,6.1,,6.2,,6,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,20,45 to 49 years,,875,,435,,430,,5.8,,5.9,,5.7,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,21,50 to 54 years,,890,,435,,455,,5.9,,5.9,,6,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,22,55 to 59 years,,1165,,560,,605,,7.8,,7.5,,8,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,23,60 to 64 years,,1260,,625,,635,,8.4,,8.4,,8.4,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,24,65 years and over,,3180,,1495,,1685,,21.2,,20.1,,22.4,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,25,65 to 69 years,,1025,,495,,525,,6.8,,6.7,,7,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,26,70 to 74 years,,845,,430,,415,,5.6,,5.8,,5.5,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,27,75 to 79 years,,505,,255,,255,,3.4,,3.4,,3.4,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,28,80 to 84 years,,375,,160,,220,,2.5,,2.2,,2.9,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,29,85 years and over,,430,,155,,275,,2.9,,2.1,,3.6,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,30,85 to 89 years,,265,,100,,160,,1.8,,1.3,,2.1,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,31,90 to 94 years,,135,,45,,85,,0.9,,0.6,,1.1,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,32,95 to 99 years,,30,,5,,25,,0.2,,0.1,,0.3,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,33,100 years and over,,5,,0,,5,,0,,0,,0.1,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,39,Average age of the population,,43.6,,42.8,,44.5,,43.6,,42.8,,44.5,
2021,2021S0504598,598,Census agglomeration,Kenora,4.8,5.1,0,40,Median age of the population,,44.4,,43.2,,45.6,,44.4,,43.2,,45.6,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,9,0 to 14 years,,141120,,72380,,68745,,16.9,,17.6,,16.3,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,10,0 to 4 years,,44715,,22765,,21945,,5.4,,5.5,,5.2,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,11,5 to 9 years,,47990,,24775,,23215,,5.7,,6,,5.5,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,12,10 to 14 years,,48420,,24835,,23585,,5.8,,6,,5.6,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,13,15 to 64 years,,553155,,277795,,275365,,66.3,,67.4,,65.2,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,14,15 to 19 years,,47940,,24895,,23050,,5.7,,6,,5.5,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,15,20 to 24 years,,61050,,32290,,28765,,7.3,,7.8,,6.8,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,16,25 to 29 years,,59295,,30345,,28950,,7.1,,7.4,,6.9,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,17,30 to 34 years,,59905,,29810,,30090,,7.2,,7.2,,7.1,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,18,35 to 39 years,,59540,,29450,,30090,,7.1,,7.1,,7.1,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,19,40 to 44 years,,55865,,27380,,28485,,6.7,,6.6,,6.7,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,20,45 to 49 years,,52475,,26105,,26375,,6.3,,6.3,,6.2,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,21,50 to 54 years,,50385,,24915,,25470,,6,,6,,6,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,22,55 to 59 years,,54875,,27150,,27725,,6.6,,6.6,,6.6,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,23,60 to 64 years,,51820,,25455,,26360,,6.2,,6.2,,6.2,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,24,65 years and over,,140400,,62230,,78170,,16.8,,15.1,,18.5,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,25,65 to 69 years,,44510,,21155,,23350,,5.3,,5.1,,5.5,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,26,70 to 74 years,,37020,,17070,,19950,,4.4,,4.1,,4.7,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,27,75 to 79 years,,24280,,10975,,13310,,2.9,,2.7,,3.2,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,28,80 to 84 years,,16295,,6835,,9460,,2,,1.7,,2.2,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,29,85 years and over,,18295,,6195,,12100,,2.2,,1.5,,2.9,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,30,85 to 89 years,,10785,,4035,,6750,,1.3,,1,,1.6,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,31,90 to 94 years,,5610,,1725,,3890,,0.7,,0.4,,0.9,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,32,95 to 99 years,,1630,,390,,1240,,0.2,,0.1,,0.3,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,33,100 years and over,,270,,50,,220,,0,,0,,0.1,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,39,Average age of the population,,40.2,,39.1,,41.3,,40.2,,39.1,,41.3,
2021,2021S0503602,602,Census metropolitan area,Winnipeg,2.8,4.1,0,40,Median age of the population,,39.2,,37.6,,40.4,,39.2,,37.6,,40.4,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,9,0 to 14 years,,7935,,4055,,3875,,24.3,,25,,23.6,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,10,0 to 4 years,,2540,,1280,,1260,,7.8,,7.9,,7.7,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,11,5 to 9 years,,2750,,1390,,1355,,8.4,,8.6,,8.3,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,12,10 to 14 years,,2650,,1390,,1260,,8.1,,8.6,,7.7,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,13,15 to 64 years,,20135,,10095,,10035,,61.7,,62.2,,61.1,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,14,15 to 19 years,,2495,,1310,,1185,,7.6,,8.1,,7.2,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,15,20 to 24 years,,2210,,1175,,1030,,6.8,,7.2,,6.3,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,16,25 to 29 years,,2245,,1120,,1125,,6.9,,6.9,,6.9,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,17,30 to 34 years,,2185,,1070,,1115,,6.7,,6.6,,6.8,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,18,35 to 39 years,,2160,,1100,,1060,,6.6,,6.8,,6.5,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,19,40 to 44 years,,1965,,970,,1000,,6,,6,,6.1,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,20,45 to 49 years,,1855,,925,,930,,5.7,,5.7,,5.7,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,21,50 to 54 years,,1695,,840,,855,,5.2,,5.2,,5.2,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,22,55 to 59 years,,1670,,800,,865,,5.1,,4.9,,5.3,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,23,60 to 64 years,,1655,,785,,870,,5.1,,4.8,,5.3,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,24,65 years and over,,4590,,2085,,2510,,14.1,,12.8,,15.3,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,25,65 to 69 years,,1395,,710,,685,,4.3,,4.4,,4.2,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,26,70 to 74 years,,1100,,530,,565,,3.4,,3.3,,3.4,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,27,75 to 79 years,,780,,345,,435,,2.4,,2.1,,2.6,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,28,80 to 84 years,,615,,265,,360,,1.9,,1.6,,2.2,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,29,85 years and over,,695,,230,,465,,2.1,,1.4,,2.8,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,30,85 to 89 years,,370,,130,,245,,1.1,,0.8,,1.5,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,31,90 to 94 years,,230,,65,,165,,0.7,,0.4,,1,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,32,95 to 99 years,,80,,30,,50,,0.2,,0.2,,0.3,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,33,100 years and over,,15,,5,,10,,0,,0,,0.1,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,39,Average age of the population,,36,,34.9,,37,,36,,34.9,,37,
2021,2021S0504603,603,Census agglomeration,Winkler,1.4,3.4,0,40,Median age of the population,,33.2,,32,,34.4,,33.2,,32,,34.4,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,9,0 to 14 years,,3785,,1965,,1825,,21.3,,22.7,,20,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,10,0 to 4 years,,1265,,655,,610,,7.1,,7.6,,6.7,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,11,5 to 9 years,,1295,,650,,645,,7.3,,7.5,,7.1,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,12,10 to 14 years,,1230,,665,,565,,6.9,,7.7,,6.2,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,13,15 to 64 years,,10960,,5405,,5560,,61.6,,62.4,,60.8,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,14,15 to 19 years,,1090,,545,,540,,6.1,,6.3,,5.9,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,15,20 to 24 years,,1330,,665,,660,,7.5,,7.7,,7.2,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,16,25 to 29 years,,1260,,655,,605,,7.1,,7.6,,6.6,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,17,30 to 34 years,,1225,,615,,605,,6.9,,7.1,,6.6,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,18,35 to 39 years,,1275,,615,,660,,7.2,,7.1,,7.2,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,19,40 to 44 years,,1130,,565,,565,,6.3,,6.5,,6.2,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,20,45 to 49 years,,1000,,485,,515,,5.6,,5.6,,5.6,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,21,50 to 54 years,,880,,420,,460,,4.9,,4.8,,5,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,22,55 to 59 years,,945,,430,,510,,5.3,,5,,5.6,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,23,60 to 64 years,,835,,405,,425,,4.7,,4.7,,4.6,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,24,65 years and over,,3055,,1300,,1760,,17.2,,15,,19.3,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,25,65 to 69 years,,825,,380,,445,,4.6,,4.4,,4.9,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,26,70 to 74 years,,725,,310,,410,,4.1,,3.6,,4.5,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,27,75 to 79 years,,595,,255,,335,,3.3,,2.9,,3.7,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,28,80 to 84 years,,435,,175,,260,,2.4,,2,,2.8,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,29,85 years and over,,480,,170,,305,,2.7,,2,,3.3,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,30,85 to 89 years,,290,,110,,180,,1.6,,1.3,,2,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,31,90 to 94 years,,140,,50,,90,,0.8,,0.6,,1,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,32,95 to 99 years,,45,,15,,30,,0.3,,0.2,,0.3,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,33,100 years and over,,5,,0,,5,,0,,0,,0.1,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,39,Average age of the population,,38.2,,36.7,,39.7,,38.2,,36.7,,39.7,
2021,2021S0504605,605,Census agglomeration,Steinbach,1.4,2.8,0,40,Median age of the population,,36,,34,,37.6,,36,,34,,37.6,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,9,0 to 14 years,,2475,,1240,,1235,,18.7,,19.3,,18,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,10,0 to 4 years,,765,,395,,375,,5.8,,6.1,,5.5,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,11,5 to 9 years,,890,,455,,435,,6.7,,7.1,,6.4,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,12,10 to 14 years,,820,,390,,430,,6.2,,6.1,,6.3,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,13,15 to 64 years,,8130,,4040,,4090,,61.3,,62.9,,59.8,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,14,15 to 19 years,,800,,410,,385,,6,,6.4,,5.6,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,15,20 to 24 years,,805,,440,,365,,6.1,,6.8,,5.3,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,16,25 to 29 years,,795,,390,,405,,6,,6.1,,5.9,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,17,30 to 34 years,,925,,455,,470,,7,,7.1,,6.9,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,18,35 to 39 years,,815,,415,,390,,6.1,,6.5,,5.7,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,19,40 to 44 years,,715,,330,,385,,5.4,,5.1,,5.6,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,20,45 to 49 years,,700,,345,,355,,5.3,,5.4,,5.2,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,21,50 to 54 years,,750,,375,,375,,5.7,,5.8,,5.5,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,22,55 to 59 years,,895,,420,,480,,6.7,,6.5,,7,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,23,60 to 64 years,,925,,455,,475,,7,,7.1,,6.9,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,24,65 years and over,,2665,,1140,,1525,,20.1,,17.7,,22.3,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,25,65 to 69 years,,765,,350,,415,,5.8,,5.4,,6.1,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,26,70 to 74 years,,650,,300,,350,,4.9,,4.7,,5.1,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,27,75 to 79 years,,490,,210,,285,,3.7,,3.3,,4.2,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,28,80 to 84 years,,345,,140,,200,,2.6,,2.2,,2.9,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,29,85 years and over,,410,,135,,270,,3.1,,2.1,,3.9,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,30,85 to 89 years,,225,,90,,135,,1.7,,1.4,,2,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,31,90 to 94 years,,140,,40,,100,,1.1,,0.6,,1.5,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,32,95 to 99 years,,40,,10,,30,,0.3,,0.2,,0.4,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,33,100 years and over,,10,,0,,10,,0.1,,0,,0.1,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,39,Average age of the population,,41.3,,39.8,,42.7,,41.3,,39.8,,42.7,
2021,2021S0504607,607,Census agglomeration,Portage la Prairie,2.4,7.4,0,40,Median age of the population,,40,,38,,42.4,,40,,38,,42.4,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,9,0 to 14 years,,10015,,5175,,4835,,18.5,,19.4,,17.5,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,10,0 to 4 years,,3160,,1630,,1535,,5.8,,6.1,,5.6,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,11,5 to 9 years,,3540,,1835,,1710,,6.5,,6.9,,6.2,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,12,10 to 14 years,,3310,,1715,,1595,,6.1,,6.4,,5.8,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,13,15 to 64 years,,35420,,17695,,17725,,65.3,,66.4,,64.2,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,14,15 to 19 years,,3340,,1705,,1635,,6.2,,6.4,,5.9,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,15,20 to 24 years,,4090,,2095,,2000,,7.5,,7.9,,7.2,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,16,25 to 29 years,,3880,,2010,,1875,,7.1,,7.5,,6.8,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,17,30 to 34 years,,4040,,1985,,2055,,7.4,,7.4,,7.4,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,18,35 to 39 years,,4015,,2035,,1975,,7.4,,7.6,,7.2,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,19,40 to 44 years,,3755,,1855,,1900,,6.9,,7,,6.9,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,20,45 to 49 years,,3300,,1675,,1620,,6.1,,6.3,,5.9,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,21,50 to 54 years,,2840,,1410,,1430,,5.2,,5.3,,5.2,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,22,55 to 59 years,,3160,,1500,,1655,,5.8,,5.6,,6,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,23,60 to 64 years,,3000,,1420,,1580,,5.5,,5.3,,5.7,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,24,65 years and over,,8835,,3790,,5045,,16.3,,14.2,,18.3,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,25,65 to 69 years,,2575,,1240,,1335,,4.7,,4.7,,4.8,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,26,70 to 74 years,,2240,,990,,1250,,4.1,,3.7,,4.5,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,27,75 to 79 years,,1475,,615,,870,,2.7,,2.3,,3.2,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,28,80 to 84 years,,1230,,500,,730,,2.3,,1.9,,2.6,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,29,85 years and over,,1310,,445,,865,,2.4,,1.7,,3.1,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,30,85 to 89 years,,760,,275,,475,,1.4,,1,,1.7,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,31,90 to 94 years,,425,,140,,280,,0.8,,0.5,,1,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,32,95 to 99 years,,105,,25,,80,,0.2,,0.1,,0.3,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,33,100 years and over,,20,,5,,20,,0,,0,,0.1,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,39,Average age of the population,,39.1,,37.7,,40.4,,39.1,,37.7,,40.4,
2021,2021S0504610,610,Census agglomeration,Brandon,1.7,3.0,0,40,Median age of the population,,37.2,,35.6,,38.4,,37.2,,35.6,,38.4,
2021,2021S0504640,640,Census agglomeration,Thompson,4.2,13.5,10,9,0 to 14 years,,3360,,1705,,1655,,25.8,,26,,25.6,
