REF_DATE,GEO,DGUID,Components of population growth,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2001-01,Northwest Territories,2016A000261,"Non-permanent residents, outflows",Persons,249,units,0,v1566834786,14.8,,..,,,0
2001-01,Nunavut,2016A000262,Immigrants,Persons,249,units,0,v29850412,15.1,0,,,,0
2001-01,Nunavut,2016A000262,Net emigration,Persons,249,units,0,v1566834802,15.6,5,,,,0
2001-01,Nunavut,2016A000262,Emigrants,Persons,249,units,0,v29850413,15.2,3,,,,0
2001-01,Nunavut,2016A000262,Returning emigrants,Persons,249,units,0,v29850414,15.3,0,,,,0
2001-01,Nunavut,2016A000262,Net temporary emigration,Persons,249,units,0,v29850415,15.4,2,,,,0
2001-01,Nunavut,2016A000262,Net non-permanent residents,Persons,249,units,0,v29850416,15.5,5,,,,0
2001-01,Nunavut,2016A000262,"Non-permanent residents, inflows",Persons,249,units,0,v1566834772,15.7,,..,,,0
2001-01,Nunavut,2016A000262,"Non-permanent residents, outflows",Persons,249,units,0,v1566834787,15.8,,..,,,0
2001-04,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,70048,,,,0
2001-04,Canada,2016A000011124,Net emigration,Persons,249,units,0,v1566834788,1.6,10141,,,,0
2001-04,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,9729,,,,0
2001-04,Canada,2016A000011124,Returning emigrants,Persons,249,units,0,v29850344,1.3,5387,,,,0
2001-04,Canada,2016A000011124,Net temporary emigration,Persons,249,units,0,v29850345,1.4,5799,,,,0
2001-04,Canada,2016A000011124,Net non-permanent residents,Persons,249,units,0,v29850346,1.5,18774,,,,0
2001-04,Canada,2016A000011124,"Non-permanent residents, inflows",Persons,249,units,0,v1566834758,1.7,,..,,,0
2001-04,Canada,2016A000011124,"Non-permanent residents, outflows",Persons,249,units,0,v1566834773,1.8,,..,,,0
2001-04,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,100,,,,0
2001-04,Newfoundland and Labrador,2016A000210,Net emigration,Persons,249,units,0,v1566834789,2.6,54,,,,0
2001-04,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,58,,,,0
2001-04,Newfoundland and Labrador,2016A000210,Returning emigrants,Persons,249,units,0,v29850349,2.3,28,,,,0
2001-04,Newfoundland and Labrador,2016A000210,Net temporary emigration,Persons,249,units,0,v29850350,2.4,24,,,,0
2001-04,Newfoundland and Labrador,2016A000210,Net non-permanent residents,Persons,249,units,0,v29850351,2.5,116,,,,0
2001-04,Newfoundland and Labrador,2016A000210,"Non-permanent residents, inflows",Persons,249,units,0,v1566834759,2.7,,..,,,0
2001-04,Newfoundland and Labrador,2016A000210,"Non-permanent residents, outflows",Persons,249,units,0,v1566834774,2.8,,..,,,0
2001-04,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,18,,,,0
2001-04,Prince Edward Island,2016A000211,Net emigration,Persons,249,units,0,v1566834790,3.6,11,,,,0
2001-04,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,18,,,,0
2001-04,Prince Edward Island,2016A000211,Returning emigrants,Persons,249,units,0,v29850354,3.3,14,,,,0
2001-04,Prince Edward Island,2016A000211,Net temporary emigration,Persons,249,units,0,v29850355,3.4,7,,,,0
2001-04,Prince Edward Island,2016A000211,Net non-permanent residents,Persons,249,units,0,v29850356,3.5,4,,,,0
2001-04,Prince Edward Island,2016A000211,"Non-permanent residents, inflows",Persons,249,units,0,v1566834760,3.7,,..,,,0
2001-04,Prince Edward Island,2016A000211,"Non-permanent residents, outflows",Persons,249,units,0,v1566834775,3.8,,..,,,0
2001-04,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,411,,,,0
2001-04,Nova Scotia,2016A000212,Net emigration,Persons,249,units,0,v1566834791,4.6,201,,,,0
2001-04,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,214,,,,0
2001-04,Nova Scotia,2016A000212,Returning emigrants,Persons,249,units,0,v29850359,4.3,98,,,,0
2001-04,Nova Scotia,2016A000212,Net temporary emigration,Persons,249,units,0,v29850360,4.4,85,,,,0
2001-04,Nova Scotia,2016A000212,Net non-permanent residents,Persons,249,units,0,v29850361,4.5,53,,,,0
2001-04,Nova Scotia,2016A000212,"Non-permanent residents, inflows",Persons,249,units,0,v1566834761,4.7,,..,,,0
2001-04,Nova Scotia,2016A000212,"Non-permanent residents, outflows",Persons,249,units,0,v1566834776,4.8,,..,,,0
2001-04,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,210,,,,0
2001-04,New Brunswick,2016A000213,Net emigration,Persons,249,units,0,v1566834792,5.6,129,,,,0
2001-04,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,133,,,,0
2001-04,New Brunswick,2016A000213,Returning emigrants,Persons,249,units,0,v29850364,5.3,54,,,,0
2001-04,New Brunswick,2016A000213,Net temporary emigration,Persons,249,units,0,v29850365,5.4,50,,,,0
2001-04,New Brunswick,2016A000213,Net non-permanent residents,Persons,249,units,0,v29850366,5.5,-30,,,,0
2001-04,New Brunswick,2016A000213,"Non-permanent residents, inflows",Persons,249,units,0,v1566834762,5.7,,..,,,0
2001-04,New Brunswick,2016A000213,"Non-permanent residents, outflows",Persons,249,units,0,v1566834777,5.8,,..,,,0
2001-04,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,10733,,,,0
2001-04,Quebec,2016A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1616,,,,0
2001-04,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1662,,,,0
2001-04,Quebec,2016A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,970,,,,0
2001-04,Quebec,2016A000224,Net temporary emigration,Persons,249,units,0,v29850370,6.4,924,,,,0
2001-04,Quebec,2016A000224,Net non-permanent residents,Persons,249,units,0,v29850371,6.5,1092,,,,0
2001-04,Quebec,2016A000224,"Non-permanent residents, inflows",Persons,249,units,0,v1566834763,6.7,,..,,,0
2001-04,Quebec,2016A000224,"Non-permanent residents, outflows",Persons,249,units,0,v1566834778,6.8,,..,,,0
2001-04,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,41662,,,,0
2001-04,Ontario,2016A000235,Net emigration,Persons,249,units,0,v1566834794,7.6,4142,,,,0
2001-04,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,3997,,,,0
2001-04,Ontario,2016A000235,Returning emigrants,Persons,249,units,0,v29850374,7.3,2270,,,,0
2001-04,Ontario,2016A000235,Net temporary emigration,Persons,249,units,0,v29850375,7.4,2415,,,,0
2001-04,Ontario,2016A000235,Net non-permanent residents,Persons,249,units,0,v29850376,7.5,13140,,,,0
2001-04,Ontario,2016A000235,"Non-permanent residents, inflows",Persons,249,units,0,v1566834764,7.7,,..,,,0
2001-04,Ontario,2016A000235,"Non-permanent residents, outflows",Persons,249,units,0,v1566834779,7.8,,..,,,0
2001-04,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,1235,,,,0
2001-04,Manitoba,2016A000246,Net emigration,Persons,249,units,0,v1566834795,8.6,139,,,,0
2001-04,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,326,,,,0
2001-04,Manitoba,2016A000246,Returning emigrants,Persons,249,units,0,v29850379,8.3,314,,,,0
2001-04,Manitoba,2016A000246,Net temporary emigration,Persons,249,units,0,v29850380,8.4,127,,,,0
2001-04,Manitoba,2016A000246,Net non-permanent residents,Persons,249,units,0,v29850381,8.5,227,,,,0
2001-04,Manitoba,2016A000246,"Non-permanent residents, inflows",Persons,249,units,0,v1566834765,8.7,,..,,,0
2001-04,Manitoba,2016A000246,"Non-permanent residents, outflows",Persons,249,units,0,v1566834780,8.8,,..,,,0
2001-04,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,384,,,,0
2001-04,Saskatchewan,2016A000247,Net emigration,Persons,249,units,0,v1566834796,9.6,256,,,,0
2001-04,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,248,,,,0
2001-04,Saskatchewan,2016A000247,Returning emigrants,Persons,249,units,0,v29850384,9.3,108,,,,0
2001-04,Saskatchewan,2016A000247,Net temporary emigration,Persons,249,units,0,v29850385,9.4,116,,,,0
2001-04,Saskatchewan,2016A000247,Net non-permanent residents,Persons,249,units,0,v29850386,9.5,218,,,,0
2001-04,Saskatchewan,2016A000247,"Non-permanent residents, inflows",Persons,249,units,0,v1566834766,9.7,,..,,,0
2001-04,Saskatchewan,2016A000247,"Non-permanent residents, outflows",Persons,249,units,0,v1566834781,9.8,,..,,,0
2001-04,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,4439,,,,0
2001-04,Alberta,2016A000248,Net emigration,Persons,249,units,0,v1566834797,10.6,1194,,,,0
2001-04,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,1311,,,,0
2001-04,Alberta,2016A000248,Returning emigrants,Persons,249,units,0,v29850389,10.3,782,,,,0
2001-04,Alberta,2016A000248,Net temporary emigration,Persons,249,units,0,v29850390,10.4,665,,,,0
2001-04,Alberta,2016A000248,Net non-permanent residents,Persons,249,units,0,v29850391,10.5,1825,,,,0
2001-04,Alberta,2016A000248,"Non-permanent residents, inflows",Persons,249,units,0,v1566834767,10.7,,..,,,0
2001-04,Alberta,2016A000248,"Non-permanent residents, outflows",Persons,249,units,0,v1566834782,10.8,,..,,,0
2001-04,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,10807,,,,0
2001-04,British Columbia,2016A000259,Net emigration,Persons,249,units,0,v1566834798,11.6,2382,,,,0
2001-04,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,1748,,,,0
2001-04,British Columbia,2016A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,742,,,,0
2001-04,British Columbia,2016A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1376,,,,0
2001-04,British Columbia,2016A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2061,,,,0
2001-04,British Columbia,2016A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
2001-04,British Columbia,2016A000259,"Non-permanent residents, outflows",Persons,249,units,0,v1566834783,11.8,,..,,,0
2001-04,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,18,,,,0
2001-04,Yukon,2016A000260,Net emigration,Persons,249,units,0,v1566834799,12.6,5,,,,0
2001-04,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,5,,,,0
2001-04,Yukon,2016A000260,Returning emigrants,Persons,249,units,0,v29850399,12.3,4,,,,0
2001-04,Yukon,2016A000260,Net temporary emigration,Persons,249,units,0,v29850400,12.4,4,,,,0
2001-04,Yukon,2016A000260,Net non-permanent residents,Persons,249,units,0,v29850401,12.5,48,,,,0
2001-04,Yukon,2016A000260,"Non-permanent residents, inflows",Persons,249,units,0,v1566834769,12.7,,..,,,0
2001-04,Yukon,2016A000260,"Non-permanent residents, outflows",Persons,249,units,0,v1566834784,12.8,,..,,,0
2001-04,Northwest Territories,2016A000261,Immigrants,Persons,249,units,0,v29850407,14.1,26,,,,0
2001-04,Northwest Territories,2016A000261,Net emigration,Persons,249,units,0,v1566834801,14.6,7,,,,0
2001-04,Northwest Territories,2016A000261,Emigrants,Persons,249,units,0,v29850408,14.2,6,,,,0
2001-04,Northwest Territories,2016A000261,Returning emigrants,Persons,249,units,0,v29850409,14.3,3,,,,0
2001-04,Northwest Territories,2016A000261,Net temporary emigration,Persons,249,units,0,v29850410,14.4,4,,,,0
2001-04,Northwest Territories,2016A000261,Net non-permanent residents,Persons,249,units,0,v29850411,14.5,12,,,,0
2001-04,Northwest Territories,2016A000261,"Non-permanent residents, inflows",Persons,249,units,0,v1566834771,14.7,,..,,,0
2001-04,Northwest Territories,2016A000261,"Non-permanent residents, outflows",Persons,249,units,0,v1566834786,14.8,,..,,,0
2001-04,Nunavut,2016A000262,Immigrants,Persons,249,units,0,v29850412,15.1,5,,,,0
2001-04,Nunavut,2016A000262,Net emigration,Persons,249,units,0,v1566834802,15.6,5,,,,0
2001-04,Nunavut,2016A000262,Emigrants,Persons,249,units,0,v29850413,15.2,3,,,,0
2001-04,Nunavut,2016A000262,Returning emigrants,Persons,249,units,0,v29850414,15.3,0,,,,0
2001-04,Nunavut,2016A000262,Net temporary emigration,Persons,249,units,0,v29850415,15.4,2,,,,0
2001-04,Nunavut,2016A000262,Net non-permanent residents,Persons,249,units,0,v29850416,15.5,8,,,,0
2001-04,Nunavut,2016A000262,"Non-permanent residents, inflows",Persons,249,units,0,v1566834772,15.7,,..,,,0
2001-04,Nunavut,2016A000262,"Non-permanent residents, outflows",Persons,249,units,0,v1566834787,15.8,,..,,,0
2001-07,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,69951,,,,0
2001-07,Canada,2016A000011124,Net emigration,Persons,249,units,0,v1566834788,1.6,23655,,,,0
2001-07,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,23167,,,,0
2001-07,Canada,2016A000011124,Returning emigrants,Persons,249,units,0,v29850344,1.3,9319,,,,0
2001-07,Canada,2016A000011124,Net temporary emigration,Persons,249,units,0,v29850345,1.4,9807,,,,0
2001-07,Canada,2016A000011124,Net non-permanent residents,Persons,249,units,0,v29850346,1.5,29574,,,,0
2001-07,Canada,2016A000011124,"Non-permanent residents, inflows",Persons,249,units,0,v1566834758,1.7,,..,,,0
2001-07,Canada,2016A000011124,"Non-permanent residents, outflows",Persons,249,units,0,v1566834773,1.8,,..,,,0
2001-07,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,89,,,,0
2001-07,Newfoundland and Labrador,2016A000210,Net emigration,Persons,249,units,0,v1566834789,2.6,228,,,,0
2001-07,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,137,,,,0
2001-07,Newfoundland and Labrador,2016A000210,Returning emigrants,Persons,249,units,0,v29850349,2.3,35,,,,0
2001-07,Newfoundland and Labrador,2016A000210,Net temporary emigration,Persons,249,units,0,v29850350,2.4,126,,,,0
2001-07,Newfoundland and Labrador,2016A000210,Net non-permanent residents,Persons,249,units,0,v29850351,2.5,-98,,,,0
2001-07,Newfoundland and Labrador,2016A000210,"Non-permanent residents, inflows",Persons,249,units,0,v1566834759,2.7,,..,,,0
2001-07,Newfoundland and Labrador,2016A000210,"Non-permanent residents, outflows",Persons,249,units,0,v1566834774,2.8,,..,,,0
2001-07,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,29,,,,0
2001-07,Prince Edward Island,2016A000211,Net emigration,Persons,249,units,0,v1566834790,3.6,45,,,,0
2001-07,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,36,,,,0
2001-07,Prince Edward Island,2016A000211,Returning emigrants,Persons,249,units,0,v29850354,3.3,24,,,,0
2001-07,Prince Edward Island,2016A000211,Net temporary emigration,Persons,249,units,0,v29850355,3.4,33,,,,0
2001-07,Prince Edward Island,2016A000211,Net non-permanent residents,Persons,249,units,0,v29850356,3.5,32,,,,0
2001-07,Prince Edward Island,2016A000211,"Non-permanent residents, inflows",Persons,249,units,0,v1566834760,3.7,,..,,,0
2001-07,Prince Edward Island,2016A000211,"Non-permanent residents, outflows",Persons,249,units,0,v1566834775,3.8,,..,,,0
2001-07,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,495,,,,0
2001-07,Nova Scotia,2016A000212,Net emigration,Persons,249,units,0,v1566834791,4.6,595,,,,0
2001-07,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,528,,,,0
2001-07,Nova Scotia,2016A000212,Returning emigrants,Persons,249,units,0,v29850359,4.3,164,,,,0
2001-07,Nova Scotia,2016A000212,Net temporary emigration,Persons,249,units,0,v29850360,4.4,231,,,,0
2001-07,Nova Scotia,2016A000212,Net non-permanent residents,Persons,249,units,0,v29850361,4.5,691,,,,0
2001-07,Nova Scotia,2016A000212,"Non-permanent residents, inflows",Persons,249,units,0,v1566834761,4.7,,..,,,0
2001-07,Nova Scotia,2016A000212,"Non-permanent residents, outflows",Persons,249,units,0,v1566834776,4.8,,..,,,0
2001-07,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,220,,,,0
2001-07,New Brunswick,2016A000213,Net emigration,Persons,249,units,0,v1566834792,5.6,409,,,,0
2001-07,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,376,,,,0
2001-07,New Brunswick,2016A000213,Returning emigrants,Persons,249,units,0,v29850364,5.3,150,,,,0
2001-07,New Brunswick,2016A000213,Net temporary emigration,Persons,249,units,0,v29850365,5.4,183,,,,0
2001-07,New Brunswick,2016A000213,Net non-permanent residents,Persons,249,units,0,v29850366,5.5,374,,,,0
2001-07,New Brunswick,2016A000213,"Non-permanent residents, inflows",Persons,249,units,0,v1566834762,5.7,,..,,,0
2001-07,New Brunswick,2016A000213,"Non-permanent residents, outflows",Persons,249,units,0,v1566834777,5.8,,..,,,0
2001-07,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,10058,,,,0
2001-07,Quebec,2016A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,3183,,,,0
2001-07,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3428,,,,0
2001-07,Quebec,2016A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1621,,,,0
2001-07,Quebec,2016A000224,Net temporary emigration,Persons,249,units,0,v29850370,6.4,1376,,,,0
2001-07,Quebec,2016A000224,Net non-permanent residents,Persons,249,units,0,v29850371,6.5,4776,,,,0
2001-07,Quebec,2016A000224,"Non-permanent residents, inflows",Persons,249,units,0,v1566834763,6.7,,..,,,0
2001-07,Quebec,2016A000224,"Non-permanent residents, outflows",Persons,249,units,0,v1566834778,6.8,,..,,,0
2001-07,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,42152,,,,0
2001-07,Ontario,2016A000235,Net emigration,Persons,249,units,0,v1566834794,7.6,10153,,,,0
2001-07,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,9632,,,,0
2001-07,Ontario,2016A000235,Returning emigrants,Persons,249,units,0,v29850374,7.3,4021,,,,0
2001-07,Ontario,2016A000235,Net temporary emigration,Persons,249,units,0,v29850375,7.4,4542,,,,0
2001-07,Ontario,2016A000235,Net non-permanent residents,Persons,249,units,0,v29850376,7.5,16528,,,,0
2001-07,Ontario,2016A000235,"Non-permanent residents, inflows",Persons,249,units,0,v1566834764,7.7,,..,,,0
2001-07,Ontario,2016A000235,"Non-permanent residents, outflows",Persons,249,units,0,v1566834779,7.8,,..,,,0
2001-07,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,1164,,,,0
2001-07,Manitoba,2016A000246,Net emigration,Persons,249,units,0,v1566834795,8.6,612,,,,0
2001-07,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,703,,,,0
2001-07,Manitoba,2016A000246,Returning emigrants,Persons,249,units,0,v29850379,8.3,372,,,,0
2001-07,Manitoba,2016A000246,Net temporary emigration,Persons,249,units,0,v29850380,8.4,281,,,,0
2001-07,Manitoba,2016A000246,Net non-permanent residents,Persons,249,units,0,v29850381,8.5,383,,,,0
2001-07,Manitoba,2016A000246,"Non-permanent residents, inflows",Persons,249,units,0,v1566834765,8.7,,..,,,0
2001-07,Manitoba,2016A000246,"Non-permanent residents, outflows",Persons,249,units,0,v1566834780,8.8,,..,,,0
2001-07,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,556,,,,0
2001-07,Saskatchewan,2016A000247,Net emigration,Persons,249,units,0,v1566834796,9.6,445,,,,0
2001-07,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,418,,,,0
2001-07,Saskatchewan,2016A000247,Returning emigrants,Persons,249,units,0,v29850384,9.3,101,,,,0
2001-07,Saskatchewan,2016A000247,Net temporary emigration,Persons,249,units,0,v29850385,9.4,128,,,,0
2001-07,Saskatchewan,2016A000247,Net non-permanent residents,Persons,249,units,0,v29850386,9.5,156,,,,0
2001-07,Saskatchewan,2016A000247,"Non-permanent residents, inflows",Persons,249,units,0,v1566834766,9.7,,..,,,0
2001-07,Saskatchewan,2016A000247,"Non-permanent residents, outflows",Persons,249,units,0,v1566834781,9.8,,..,,,0
2001-07,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,4591,,,,0
2001-07,Alberta,2016A000248,Net emigration,Persons,249,units,0,v1566834797,10.6,2486,,,,0
2001-07,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,2772,,,,0
2001-07,Alberta,2016A000248,Returning emigrants,Persons,249,units,0,v29850389,10.3,1408,,,,0
2001-07,Alberta,2016A000248,Net temporary emigration,Persons,249,units,0,v29850390,10.4,1122,,,,0
2001-07,Alberta,2016A000248,Net non-permanent residents,Persons,249,units,0,v29850391,10.5,1790,,,,0
2001-07,Alberta,2016A000248,"Non-permanent residents, inflows",Persons,249,units,0,v1566834767,10.7,,..,,,0
2001-07,Alberta,2016A000248,"Non-permanent residents, outflows",Persons,249,units,0,v1566834782,10.8,,..,,,0
2001-07,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,10529,,,,0
2001-07,British Columbia,2016A000259,Net emigration,Persons,249,units,0,v1566834798,11.6,5449,,,,0
2001-07,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,5109,,,,0
2001-07,British Columbia,2016A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,1413,,,,0
2001-07,British Columbia,2016A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1753,,,,0
2001-07,British Columbia,2016A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,4931,,,,0
2001-07,British Columbia,2016A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
2001-07,British Columbia,2016A000259,"Non-permanent residents, outflows",Persons,249,units,0,v1566834783,11.8,,..,,,0
2001-07,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,26,,,,0
2001-07,Yukon,2016A000260,Net emigration,Persons,249,units,0,v1566834799,12.6,23,,,,0
2001-07,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,21,,,,0
2001-07,Yukon,2016A000260,Returning emigrants,Persons,249,units,0,v29850399,12.3,8,,,,0
2001-07,Yukon,2016A000260,Net temporary emigration,Persons,249,units,0,v29850400,12.4,10,,,,0
2001-07,Yukon,2016A000260,Net non-permanent residents,Persons,249,units,0,v29850401,12.5,-20,,,,0
2001-07,Yukon,2016A000260,"Non-permanent residents, inflows",Persons,249,units,0,v1566834769,12.7,,..,,,0
2001-07,Yukon,2016A000260,"Non-permanent residents, outflows",Persons,249,units,0,v1566834784,12.8,,..,,,0
2001-07,Northwest Territories,2016A000261,Immigrants,Persons,249,units,0,v29850407,14.1,36,,,,0
2001-07,Northwest Territories,2016A000261,Net emigration,Persons,249,units,0,v1566834801,14.6,14,,,,0
2001-07,Northwest Territories,2016A000261,Emigrants,Persons,249,units,0,v29850408,14.2,3,,,,0
2001-07,Northwest Territories,2016A000261,Returning emigrants,Persons,249,units,0,v29850409,14.3,2,,,,0
2001-07,Northwest Territories,2016A000261,Net temporary emigration,Persons,249,units,0,v29850410,14.4,13,,,,0
2001-07,Northwest Territories,2016A000261,Net non-permanent residents,Persons,249,units,0,v29850411,14.5,38,,,,0
2001-07,Northwest Territories,2016A000261,"Non-permanent residents, inflows",Persons,249,units,0,v1566834771,14.7,,..,,,0
2001-07,Northwest Territories,2016A000261,"Non-permanent residents, outflows",Persons,249,units,0,v1566834786,14.8,,..,,,0
2001-07,Nunavut,2016A000262,Immigrants,Persons,249,units,0,v29850412,15.1,6,,,,0
2001-07,Nunavut,2016A000262,Net emigration,Persons,249,units,0,v1566834802,15.6,13,,,,0
2001-07,Nunavut,2016A000262,Emigrants,Persons,249,units,0,v29850413,15.2,4,,,,0
2001-07,Nunavut,2016A000262,Returning emigrants,Persons,249,units,0,v29850414,15.3,0,,,,0
2001-07,Nunavut,2016A000262,Net temporary emigration,Persons,249,units,0,v29850415,15.4,9,,,,0
2001-07,Nunavut,2016A000262,Net non-permanent residents,Persons,249,units,0,v29850416,15.5,-7,,,,0
2001-07,Nunavut,2016A000262,"Non-permanent residents, inflows",Persons,249,units,0,v1566834772,15.7,,..,,,0
2001-07,Nunavut,2016A000262,"Non-permanent residents, outflows",Persons,249,units,0,v1566834787,15.8,,..,,,0
2001-10,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,52154,,,,0
2001-10,Canada,2016A000011124,Net emigration,Persons,249,units,0,v1566834788,1.6,15494,,,,0
2001-10,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,13040,,,,0
2001-10,Canada,2016A000011124,Returning emigrants,Persons,249,units,0,v29850344,1.3,4573,,,,0
2001-10,Canada,2016A000011124,Net temporary emigration,Persons,249,units,0,v29850345,1.4,7027,,,,0
2001-10,Canada,2016A000011124,Net non-permanent residents,Persons,249,units,0,v29850346,1.5,-18330,,,,0
2001-10,Canada,2016A000011124,"Non-permanent residents, inflows",Persons,249,units,0,v1566834758,1.7,,..,,,0
2001-10,Canada,2016A000011124,"Non-permanent residents, outflows",Persons,249,units,0,v1566834773,1.8,,..,,,0
2001-10,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,104,,,,0
2001-10,Newfoundland and Labrador,2016A000210,Net emigration,Persons,249,units,0,v1566834789,2.6,131,,,,0
2001-10,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,57,,,,0
2001-10,Newfoundland and Labrador,2016A000210,Returning emigrants,Persons,249,units,0,v29850349,2.3,17,,,,0
2001-10,Newfoundland and Labrador,2016A000210,Net temporary emigration,Persons,249,units,0,v29850350,2.4,91,,,,0
2001-10,Newfoundland and Labrador,2016A000210,Net non-permanent residents,Persons,249,units,0,v29850351,2.5,-26,,,,0
2001-10,Newfoundland and Labrador,2016A000210,"Non-permanent residents, inflows",Persons,249,units,0,v1566834759,2.7,,..,,,0
2001-10,Newfoundland and Labrador,2016A000210,"Non-permanent residents, outflows",Persons,249,units,0,v1566834774,2.8,,..,,,0
2001-10,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,41,,,,0
2001-10,Prince Edward Island,2016A000211,Net emigration,Persons,249,units,0,v1566834790,3.6,27,,,,0
2001-10,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,15,,,,0
2001-10,Prince Edward Island,2016A000211,Returning emigrants,Persons,249,units,0,v29850354,3.3,12,,,,0
2001-10,Prince Edward Island,2016A000211,Net temporary emigration,Persons,249,units,0,v29850355,3.4,24,,,,0
2001-10,Prince Edward Island,2016A000211,Net non-permanent residents,Persons,249,units,0,v29850356,3.5,-33,,,,0
2001-10,Prince Edward Island,2016A000211,"Non-permanent residents, inflows",Persons,249,units,0,v1566834760,3.7,,..,,,0
2001-10,Prince Edward Island,2016A000211,"Non-permanent residents, outflows",Persons,249,units,0,v1566834775,3.8,,..,,,0
2001-10,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,332,,,,0
